postcode,latitude,longitude,region,month,temperature_c,humidity_pct,wind_speed_kmh,drought_factor,days_since_rain,rainfall_mm,vegetation_density,elevation_m,ffdi,frp_nearby,risk_score,risk_label
4000,-27.567849423185244,153.06865264322994,Brisbane CBD,7,12.15,64.97,20.56,2.5,11.4,0.0,0.539,396.6,0.82,0.0,10.64,Low
7140,-42.71471298006251,146.46500311278976,Hamilton TAS,6,15.12,52.08,26.3,3.14,4.8,0.24,0.643,568.5,2.02,0.0,16.31,Low
0800,-12.544638677687342,130.83435041352877,Darwin,2,30.73,33.22,30.07,10.0,5.6,22.23,0.668,442.6,22.47,0.0,51.9,High
2650,-35.08570273794423,147.33408602893238,Wagga Wagga,8,15.89,65.15,34.87,3.87,16.7,0.0,0.753,497.3,1.98,0.0,17.65,Low
2650,-35.12299539595436,147.3821487611886,Wagga Wagga,10,12.97,30.8,47.03,5.4,17.4,0.0,0.255,601.8,10.84,0.0,20.67,Low
3820,-38.007217622551785,146.08048619337268,Traralgon,9,13.04,52.79,33.29,3.46,1.7,0.29,0.374,382.1,2.38,0.0,15.06,Low
2630,-36.41101685595796,148.45770418133012,Cooma,11,28.51,23.75,25.26,10.0,20.8,0.0,0.452,569.3,25.82,0.0,50.29,High
2480,-28.754086124519702,153.23075423994288,Lismore,4,11.4,69.78,46.21,6.13,0.4,0.43,0.279,729.0,2.98,0.0,14.91,Low
3444,-37.08774812988371,144.60670483070055,Kyneton,12,30.43,25.83,44.93,10.0,5.5,1.83,0.637,592.9,40.63,0.0,68.07,High
4570,-26.136270674246965,152.70740048593981,Gympie,2,31.92,26.42,26.45,10.0,14.2,0.0,0.552,630.3,27.17,0.0,58.93,High
2480,-28.841027350435112,153.22112589124265,Lismore,4,16.42,82.11,46.67,6.65,12.1,0.0,0.434,612.8,2.53,0.0,16.59,Low
6076,-31.912991229278425,116.13491742047809,Mundaring,9,12.85,50.64,35.51,7.55,43.2,0.0,0.286,640.7,5.79,0.0,22.74,Low
4570,-26.22038929607297,152.70293208330924,Gympie,5,13.0,96.71,37.52,6.52,24.8,0.0,0.386,592.2,1.08,0.0,14.57,Low
2630,-36.405289919649995,148.50234858793073,Cooma,12,29.65,27.14,24.92,10.0,14.0,0.0,0.13,588.4,23.68,0.0,57.44,High
2630,-36.327423239399984,148.49800168987636,Cooma,9,16.48,62.41,34.99,7.74,37.7,0.0,0.616,716.9,4.41,3.25,22.61,Low
3737,-36.732012084122516,146.94176101254482,Bright VIC,10,17.3,41.94,44.38,5.35,25.7,0.0,0.179,532.9,7.97,0.0,22.5,Low
2630,-36.419449352426106,148.51142770111224,Cooma,7,12.71,32.03,45.1,5.95,49.2,0.0,0.388,551.4,10.85,0.0,26.74,Moderate
4000,-27.48961598620033,152.92457084397176,Brisbane CBD,2,26.21,45.35,29.06,9.62,20.2,0.0,0.385,192.9,11.93,0.0,37.82,Moderate
7000,-42.83250262406775,147.32045788316253,Hobart,12,18.34,34.25,23.87,7.35,3.5,3.26,0.383,383.9,9.11,0.0,33.09,Moderate
2630,-36.52901122319992,148.18893651410627,Jindabyne,10,13.94,58.72,44.87,4.83,50.5,0.0,0.753,675.5,3.64,0.0,25.75,Moderate
2580,-34.79842811961302,149.752194812853,Goulburn,5,15.09,48.33,27.21,6.94,16.8,0.0,0.403,689.5,5.13,0.0,18.98,Low
3000,-37.87240073980244,144.96703943942023,Melbourne CBD,1,16.63,40.17,18.28,10.0,0.9,0.4,0.329,380.8,8.33,0.0,25.21,Moderate
3737,-36.74294925561219,146.8295252556156,Bright VIC,10,17.25,38.54,49.82,5.07,8.4,0.0,0.267,473.2,9.62,10.48,21.66,Low
7140,-42.77896088503701,146.4925700530947,Hamilton TAS,5,16.83,63.67,25.95,6.41,1.8,7.5,0.592,494.4,2.88,0.0,15.42,Low
5153,-35.03338553136298,138.77928061907835,Cherry Gardens,9,13.74,63.31,27.19,8.66,5.1,2.53,0.597,538.5,3.63,0.04,16.69,Low
5000,-34.95105882363762,138.55305442963297,Adelaide CBD,7,12.93,100.0,18.78,3.12,15.4,0.0,0.131,585.2,0.3,0.0,7.13,Low
2580,-34.70999913140189,149.67600483488258,Goulburn,2,29.36,18.21,35.07,10.0,120.0,0.0,0.544,571.1,40.48,0.0,95.81,Extreme
2630,-36.446711082468326,148.21653413846533,Jindabyne,12,30.51,13.53,28.01,10.0,9.3,0.0,0.399,723.8,41.92,0.0,72.71,High
6000,-31.97016676830102,115.96454278455721,Perth CBD,12,29.47,34.93,20.83,8.81,43.5,0.0,0.405,432.4,14.43,0.0,46.91,Moderate
7000,-42.88846334106493,147.37512879709502,Hobart,11,18.16,35.75,18.86,6.29,13.2,0.0,0.224,329.1,6.56,48.06,25.8,Moderate
2650,-35.076936401088965,147.4340522083968,Wagga Wagga,1,30.54,23.23,31.12,9.56,4.6,8.11,0.43,465.5,30.88,0.0,58.07,High
4380,-28.694538720391726,151.89674583114572,Stanthorpe,2,38.48,30.85,46.62,8.25,42.4,0.0,0.66,576.3,38.59,32.51,78.34,Extreme
3820,-38.098601439858136,145.98133881107253,Traralgon,4,8.92,78.88,20.48,5.31,21.6,0.0,0.192,656.2,0.95,0.0,13.4,Low
0800,-12.391559149695961,130.88845516407324,Darwin,11,20.19,49.85,19.29,7.34,25.0,0.0,0.296,553.4,5.07,0.0,30.43,Moderate
2480,-28.78420215589316,153.1790241298422,Lismore,10,14.76,55.62,20.06,6.4,64.4,0.0,0.247,573.5,3.08,0.0,22.62,Low
4570,-26.085371149494378,152.6826348929056,Gympie,3,19.11,29.42,26.99,6.41,6.6,4.45,0.632,414.7,10.38,9.77,35.54,Moderate
2630,-36.445769995185124,148.2376972032358,Jindabyne,4,16.2,48.03,33.48,7.75,15.8,0.0,0.413,660.0,6.95,0.0,21.91,Low
2630,-36.4458917355793,148.28640559867677,Jindabyne,9,12.75,44.8,33.66,7.51,11.3,0.0,0.269,734.1,6.73,0.0,20.55,Low
7140,-42.702923049806564,146.50982933411683,Hamilton TAS,9,16.21,67.96,32.74,6.12,38.0,0.0,0.429,564.4,2.72,0.0,18.93,Low
2580,-34.701952668620756,149.7900087483889,Goulburn,2,37.18,25.9,39.97,10.0,24.1,0.0,0.241,637.4,45.35,0.0,73.87,High
3444,-37.05580383999838,144.54908146706217,Kyneton,9,15.68,47.94,28.52,6.67,6.8,4.41,0.454,510.8,5.26,0.0,18.2,Low
3737,-36.736376595142715,146.96307081585564,Bright VIC,2,32.73,17.23,37.98,8.44,7.8,0.0,0.661,589.0,42.49,0.0,73.42,High
4570,-26.166988077851713,152.6000923364085,Gympie,4,17.68,65.63,33.01,2.84,13.4,0.0,0.725,572.2,1.46,0.0,17.19,Low
2630,-36.368465130843134,148.4686562979881,Cooma,1,28.33,20.7,31.07,10.0,25.6,0.0,0.654,585.0,32.67,4.5,70.11,High
6076,-31.86814109959923,116.09150322431107,Mundaring,5,15.05,50.83,44.29,4.85,5.9,33.34,0.038,727.9,4.92,0.0,18.0,Low
3000,-37.76170533661876,144.99636398664586,Melbourne CBD,6,8.92,70.01,27.98,3.6,11.9,0.0,0.161,241.7,1.05,0.0,7.88,Low
5153,-35.035298176377566,138.7882433356436,Cherry Gardens,4,17.76,32.53,28.55,6.67,14.7,0.0,0.662,507.5,9.6,0.0,22.29,Low
0800,-12.418628352304616,130.87045316235907,Darwin,8,12.65,51.95,21.73,4.73,22.9,0.0,0.129,546.4,2.51,0.0,15.15,Low
4380,-28.640220201493275,151.89487766344658,Stanthorpe,2,37.14,26.88,31.51,10.0,6.2,2.6,0.069,609.5,35.92,8.6,62.19,High
4570,-26.13454222564888,152.69331104755878,Gympie,1,34.26,25.26,24.46,10.0,0.8,0.37,0.619,549.8,29.22,0.0,57.9,High
5153,-35.055464265580525,138.67288635815,Cherry Gardens,8,16.79,58.52,31.36,9.3,31.4,0.0,0.411,459.5,5.62,0.0,20.55,Low
4380,-28.65857681202871,151.96936318156264,Stanthorpe,10,12.23,40.35,41.02,3.79,22.9,0.0,0.215,599.2,4.67,0.0,19.67,Low
3444,-36.96373376197698,144.59873642513367,Kyneton,3,27.83,30.84,22.92,10.0,22.0,0.0,0.419,489.3,18.71,2.39,44.34,Moderate
6000,-32.04274663733671,115.8375686886328,Perth CBD,2,28.23,37.99,22.16,4.49,17.5,0.0,0.349,493.1,6.61,62.1,35.15,Moderate
4380,-28.61419961823097,151.90933204985586,Stanthorpe,11,29.34,43.66,36.7,7.63,4.0,7.65,0.536,713.7,13.38,0.0,39.09,Moderate
4000,-27.4280911535524,153.07106768173517,Brisbane CBD,9,8.93,81.98,20.03,2.59,16.0,0.0,0.361,381.0,0.42,0.0,8.77,Low
3444,-36.98855177935901,144.57304849117966,Kyneton,4,14.17,53.11,38.68,5.05,45.9,0.0,0.29,697.8,4.03,6.64,21.74,Low
4380,-28.6867011265427,151.91522208327598,Stanthorpe,12,28.96,30.85,35.98,10.0,16.3,0.0,0.334,788.5,26.36,0.0,58.96,High
2630,-36.40450426073996,148.3299717794637,Jindabyne,2,33.01,17.88,35.93,10.0,52.0,0.0,0.178,704.3,47.26,18.66,85.4,Extreme
3737,-36.73915298061527,146.93682287904048,Bright VIC,5,17.7,65.64,38.26,7.64,8.5,0.0,0.198,748.2,4.39,30.14,17.82,Low
2580,-34.69332150275017,149.69424249906334,Goulburn,9,12.06,67.56,34.96,8.75,10.9,0.0,0.711,465.3,3.59,8.24,17.55,Low
5000,-34.903056116426406,138.602266525072,Adelaide CBD,2,28.25,47.46,7.04,5.81,0.8,4.19,0.47,371.1,4.32,0.0,27.87,Moderate
6076,-31.938534646737388,116.12634165711192,Mundaring,11,27.14,32.82,38.79,10.0,10.6,0.0,0.533,648.0,24.74,0.08,47.86,Moderate
4000,-27.454784071485317,152.99262119968625,Brisbane CBD,7,10.72,43.13,24.43,3.28,0.5,2.11,0.495,356.2,2.37,0.0,11.08,Low
2580,-34.80044178737565,149.70996569268158,Goulburn,6,14.12,65.02,19.05,1.83,120.0,0.0,0.298,478.2,0.62,16.28,27.89,Moderate
3737,-36.79509776674908,146.96120560386893,Bright VIC,9,19.27,39.68,40.68,6.31,21.0,0.0,0.16,613.3,9.93,0.0,22.66,Low
2000,-33.90551132820481,151.19510372817828,Sydney CBD,4,14.35,70.44,20.93,5.24,13.5,0.0,0.165,335.3,1.53,0.0,8.65,Low
3737,-36.73299346818123,146.9254055861442,Bright VIC,10,16.47,62.28,36.88,6.8,80.8,0.0,0.354,608.2,4.08,43.24,26.72,Moderate
6000,-31.970103167591862,115.87557185847209,Perth CBD,2,23.27,27.93,25.73,5.27,13.2,0.0,0.336,200.8,10.07,0.0,36.1,Moderate
4570,-26.30789262717413,152.6655346794575,Gympie,9,13.75,73.46,22.56,6.95,41.7,0.0,0.118,417.9,1.85,0.0,16.88,Low
6000,-31.907236305616756,115.8956875380483,Perth CBD,3,24.84,46.54,27.73,6.25,6.4,6.81,0.509,528.6,6.92,0.0,25.54,Moderate
2650,-35.112825491053734,147.34274758659322,Wagga Wagga,9,15.25,64.08,40.76,7.23,104.4,0.0,0.423,645.1,4.28,0.0,27.53,Moderate
5000,-34.902451307315324,138.56690181373997,Adelaide CBD,5,11.63,86.28,44.42,3.34,1.7,1.8,0.152,420.4,0.89,0.0,7.65,Low
5000,-35.00861443963424,138.64816705120253,Adelaide CBD,5,11.14,100.0,29.68,4.96,4.6,2.27,0.038,470.3,0.57,0.0,5.83,Low
7000,-42.76233306641258,147.39886129073858,Hobart,11,23.06,34.6,40.58,5.68,2.7,2.5,0.243,470.9,12.09,8.05,29.14,Moderate
6076,-31.891730441435246,116.07474437405264,Mundaring,5,13.55,27.32,40.61,6.94,40.2,0.0,0.317,605.0,13.76,0.0,26.4,Moderate
3444,-37.094845700364736,144.47384415089692,Kyneton,9,13.52,34.92,35.98,7.62,0.8,10.25,0.159,633.0,10.39,0.0,18.65,Low
5000,-34.92445633102243,138.42558568375142,Adelaide CBD,8,12.85,87.9,36.35,5.09,2.2,0.72,0.335,515.2,1.11,0.0,8.11,Low
4380,-28.640822197851776,151.93587970952797,Stanthorpe,8,16.05,53.66,42.88,7.1,69.7,0.0,0.785,608.0,6.51,0.0,27.28,Moderate
2480,-28.850758917388685,153.31677686347678,Lismore,10,14.52,40.32,38.54,6.51,78.1,0.0,0.521,587.8,8.11,0.0,28.25,Moderate
6076,-31.83741011125709,116.05668804223332,Mundaring,6,14.97,42.95,36.21,5.34,8.5,0.0,0.488,586.2,5.86,0.0,20.3,Low
2480,-28.822281621476638,153.34438366014723,Lismore,7,15.08,86.14,42.14,7.96,53.0,0.0,0.427,527.0,2.26,5.22,20.59,Low
5000,-34.79831350865355,138.54582875503397,Adelaide CBD,9,12.8,76.51,19.07,2.46,2.5,0.26,0.444,579.5,0.53,0.0,8.43,Low
2580,-34.77903657636315,149.71860341907592,Goulburn,1,33.64,22.07,43.05,10.0,18.5,0.0,0.293,639.2,49.34,0.0,74.72,High
3444,-37.03518685927182,144.50576178822575,Kyneton,1,25.34,23.88,28.92,10.0,8.0,0.0,0.328,441.8,25.16,0.0,55.47,High
6000,-31.85189230061299,115.81841137024931,Perth CBD,6,12.76,61.5,20.49,8.97,13.1,0.0,0.474,452.4,3.31,0.0,11.55,Low
5153,-35.046813785506636,138.65103301796444,Cherry Gardens,3,25.03,34.91,39.41,10.0,8.5,0.0,0.479,597.7,21.76,0.0,43.33,Moderate
2630,-36.33401406313203,148.42892750133402,Cooma,11,27.96,42.82,45.29,6.66,42.4,0.0,0.589,719.1,14.04,0.0,49.56,Moderate
6076,-31.921415213482632,116.14210059356802,Mundaring,5,15.53,56.96,54.32,7.33,86.8,0.0,0.698,453.8,7.69,0.0,30.5,Moderate
2000,-33.83689690654868,151.29458795587942,Sydney CBD,8,12.16,37.37,16.81,5.39,2.3,8.41,0.301,177.0,4.14,0.0,10.28,Low
2650,-35.117434179980705,147.33767720244674,Wagga Wagga,9,16.66,66.52,40.48,5.08,28.2,0.0,0.674,590.3,2.89,0.0,19.2,Low
2000,-33.92197485670682,151.1458105774318,Sydney CBD,10,11.51,66.41,36.03,3.79,5.8,4.51,0.074,247.5,1.65,0.0,8.0,Low
3000,-37.84295574172643,144.97151826102154,Melbourne CBD,11,17.72,40.82,24.56,4.02,7.3,0.0,0.322,256.8,3.98,0.0,20.24,Low
5000,-35.02581082360563,138.58660682304705,Adelaide CBD,7,9.3,77.82,33.19,2.63,7.6,0.0,0.156,589.8,0.67,0.0,8.06,Low
2630,-36.31276345809562,148.58181634271205,Cooma,1,22.71,25.72,32.56,10.0,94.4,0.0,0.781,622.9,23.51,0.0,81.08,Extreme
7000,-42.72527335580063,147.39328975891786,Hobart,8,7.66,67.67,19.21,4.71,1.7,0.83,0.541,457.1,1.16,0.0,9.75,Low
4000,-27.485929628207373,153.05156348803862,Brisbane CBD,4,9.07,86.05,35.29,4.74,7.4,0.0,0.302,494.1,0.94,0.0,8.09,Low
7000,-42.90020793982381,147.39752535073137,Hobart,8,10.5,83.83,26.75,2.88,20.6,0.0,0.291,308.9,0.54,0.0,10.53,Low
3820,-38.21116808066961,145.96370717105728,Traralgon,3,22.18,33.31,32.13,9.58,49.8,0.0,0.129,409.5,16.87,12.9,44.57,Moderate
2000,-33.91188242995335,151.20713930594732,Sydney CBD,7,13.23,67.06,22.1,6.02,17.4,0.0,0.142,518.9,1.95,0.0,9.25,Low
5000,-34.89311486127819,138.57430762937514,Adelaide CBD,11,16.68,53.77,18.21,7.56,9.1,0.0,0.171,382.3,3.95,0.0,19.2,Low
2580,-34.7837681171781,149.65906367335165,Goulburn,10,16.48,78.25,35.66,7.16,28.2,0.0,0.364,541.3,2.41,9.48,17.99,Low
7000,-43.02875269473204,147.36002071551124,Hobart,8,8.96,89.12,37.3,3.58,5.6,8.34,0.11,493.7,0.67,0.0,8.05,Low
2650,-35.10132525400931,147.36222451686857,Wagga Wagga,3,21.32,44.65,32.75,8.56,50.0,0.0,0.448,481.0,10.06,0.0,42.15,Moderate
6000,-32.044866408014265,115.86491069693199,Perth CBD,8,10.89,77.18,16.49,5.53,4.2,0.16,0.212,465.2,1.02,0.0,7.49,Low
5000,-35.02439534626598,138.68103933435265,Adelaide CBD,11,17.64,31.97,20.76,5.36,40.7,0.0,0.416,335.6,6.54,0.0,31.12,Moderate
5000,-34.88706710861681,138.57154222268937,Adelaide CBD,3,17.0,39.32,28.99,5.76,3.0,12.11,0.589,403.5,6.47,0.0,24.16,Low
3820,-38.157401218175615,146.0571485177461,Traralgon,3,24.51,35.02,40.76,10.0,6.0,11.57,0.322,429.4,21.98,0.0,40.14,Moderate
2650,-35.11106662008971,147.41022710228958,Wagga Wagga,8,17.33,90.8,31.31,7.18,49.3,0.0,0.503,642.6,1.45,0.0,18.7,Low
7140,-42.58838545542659,146.46969131557694,Hamilton TAS,7,15.26,86.49,37.58,4.78,6.8,8.8,0.234,517.1,1.22,0.0,13.03,Low
2630,-36.336015339911704,148.50654294628774,Cooma,10,16.48,72.95,28.08,5.9,4.6,6.39,0.529,741.3,2.0,0.0,16.81,Low
2630,-36.49247742009073,148.29387312105354,Jindabyne,11,24.17,8.07,28.63,10.0,42.2,0.0,0.743,677.1,41.44,0.0,65.72,High
3444,-37.02123656343201,144.51757933036947,Kyneton,6,15.49,78.46,38.76,7.53,60.4,0.0,0.103,579.0,2.61,7.72,20.86,Low
3444,-37.006507044443794,144.55232473009218,Kyneton,9,14.37,46.82,42.14,6.13,3.1,0.24,0.369,669.0,6.62,0.0,18.29,Low
7000,-42.76035763332007,147.3379284276066,Hobart,12,30.92,30.21,21.16,10.0,20.9,0.0,0.441,379.8,20.36,0.0,48.09,Moderate
6076,-31.943936788668985,116.15575683610135,Mundaring,12,29.89,17.07,34.3,10.0,8.1,0.0,0.454,617.6,42.09,0.0,70.54,High
3820,-38.125359671997046,145.97646531638395,Traralgon,8,15.32,89.46,38.14,5.5,12.7,0.0,0.247,600.7,1.28,0.0,13.6,Low
3737,-36.762468709281826,146.88872946627185,Bright VIC,2,29.52,22.91,32.37,10.0,7.3,0.0,0.268,603.0,32.48,0.0,62.72,High
6076,-31.92243452902858,116.08282860469225,Mundaring,10,17.48,61.51,27.01,5.02,6.0,7.53,0.129,499.7,2.55,50.43,16.61,Low
3820,-38.144142240394146,146.07981311742313,Traralgon,10,12.38,48.0,36.38,5.07,33.2,0.0,0.429,534.6,4.3,0.0,19.76,Low
6076,-31.934431985450193,116.11726100344104,Mundaring,4,11.85,35.96,33.7,8.54,2.3,2.19,0.406,543.3,10.07,0.0,20.25,Low
3820,-38.188854046375994,145.99374828596643,Traralgon,3,20.28,47.64,39.53,7.55,26.6,0.0,0.484,368.8,9.07,0.0,37.15,Moderate
2630,-36.47494920764075,148.2625661700758,Jindabyne,7,17.54,20.41,26.37,4.32,2.1,0.75,0.417,685.2,8.97,0.0,22.63,Low
0800,-12.52897323253053,130.86530239912562,Darwin,11,20.79,33.07,39.33,6.88,54.0,0.0,0.416,456.6,13.85,0.0,44.3,Moderate
5153,-34.94524966872547,138.71171475149475,Cherry Gardens,12,40.54,17.12,40.38,10.0,6.4,0.58,0.445,599.4,69.43,59.4,86.02,Extreme
3444,-37.02464165496871,144.56623947998415,Kyneton,11,27.83,27.27,26.14,8.4,17.4,0.0,0.358,578.9,19.21,0.0,43.95,Moderate
7140,-42.81891478540157,146.50449253774957,Hamilton TAS,3,29.55,36.55,30.38,6.28,0.3,2.82,0.471,392.3,12.25,0.0,36.12,Moderate
3000,-37.80416327234212,144.88290821737337,Melbourne CBD,7,10.96,81.25,18.7,3.37,3.3,7.04,0.238,79.1,0.58,0.0,6.13,Low
5153,-35.04858775231594,138.81354335085493,Cherry Gardens,8,15.76,56.25,38.23,6.48,0.3,1.22,0.15,430.6,4.83,0.0,16.13,Low
3000,-37.83441462723258,144.93962288753423,Melbourne CBD,10,13.26,80.54,14.39,5.1,0.6,9.24,0.222,449.2,0.87,0.0,6.04,Low
3444,-37.03127082174369,144.5787275710392,Kyneton,12,33.94,32.28,32.61,10.0,2.5,3.34,0.346,646.2,27.45,0.0,57.21,High
6076,-31.90047131310797,116.10228092540862,Mundaring,2,35.08,25.82,34.96,10.0,65.1,0.0,0.435,725.8,37.67,0.0,82.69,Extreme
4000,-27.46801265806771,153.01924912167095,Brisbane CBD,5,10.67,82.21,40.22,4.28,7.4,0.0,0.202,286.5,1.15,0.0,8.51,Low
5153,-35.052290995144844,138.83663420031175,Cherry Gardens,11,28.11,22.79,25.14,10.0,10.4,0.0,0.196,615.4,26.26,0.0,45.06,Moderate
5153,-35.01699998774753,138.73281141688864,Cherry Gardens,9,12.04,41.45,56.54,7.4,19.7,0.0,0.684,511.7,12.41,0.0,23.41,Low
3737,-36.668182373026845,146.93255485080508,Bright VIC,12,34.85,18.72,35.1,10.0,17.9,0.0,0.156,850.2,47.9,0.0,75.18,Extreme
5000,-34.95320102176621,138.54092226365944,Adelaide CBD,1,25.39,18.81,24.61,8.85,1.3,2.8,0.469,520.2,24.07,0.0,43.4,Moderate
2630,-36.516734652770836,148.26950763276403,Jindabyne,6,15.91,46.74,44.22,6.61,25.0,0.0,0.658,619.5,7.9,0.0,24.59,Low
6000,-31.929756041372464,115.84176946685163,Perth CBD,4,10.09,89.66,3.02,3.36,19.7,0.0,0.157,522.7,0.29,4.5,7.34,Low
6000,-31.970492941868795,115.86987182237186,Perth CBD,4,12.28,71.53,24.78,6.98,2.8,3.16,0.433,323.3,1.99,0.0,9.3,Low
3444,-37.04979976588253,144.5027499045435,Kyneton,8,13.79,60.3,29.2,3.54,8.9,0.0,0.222,434.7,1.75,0.0,15.66,Low
5153,-35.08604205431341,138.65864251975168,Cherry Gardens,10,10.93,66.59,21.44,6.75,15.8,0.0,0.333,639.9,2.02,0.0,15.72,Low
4570,-26.18758646305271,152.60114216226108,Gympie,5,12.77,52.44,38.62,6.33,28.5,0.0,0.537,577.4,4.91,0.0,19.59,Low
4380,-28.61539227266837,151.94848233663026,Stanthorpe,4,14.3,51.86,42.4,7.88,13.8,0.0,0.496,623.0,7.15,0.19,19.76,Low
7140,-42.68729144100127,146.56883417972867,Hamilton TAS,9,14.38,52.93,34.09,5.27,12.0,0.0,0.224,579.8,3.82,0.0,16.3,Low
2630,-36.509420795394696,148.26416291049813,Jindabyne,7,14.54,52.0,52.98,6.23,2.9,0.08,0.379,561.8,7.29,0.0,20.7,Low
3820,-38.104478247276475,146.00584544812688,Traralgon,12,27.48,33.31,23.11,10.0,0.1,0.33,0.526,467.6,17.05,0.0,47.17,Moderate
2580,-34.74073654899466,149.76894988067278,Goulburn,8,13.78,55.79,29.29,7.44,17.1,0.0,0.255,406.4,4.26,0.0,17.67,Low
2630,-36.42492389837302,148.19037849119542,Jindabyne,12,34.29,27.59,27.31,10.0,26.8,0.0,0.158,673.1,28.85,29.16,67.41,High
4000,-27.467401556711284,153.05374824113173,Brisbane CBD,4,10.13,50.73,28.94,5.68,0.1,1.84,0.034,542.7,3.41,0.0,9.26,Low
6000,-32.03711290220888,115.78797133228913,Perth CBD,5,14.83,100.0,25.18,5.08,9.3,0.0,0.135,551.6,0.6,0.0,7.07,Low
6076,-32.01602806373202,116.14092478426805,Mundaring,3,22.25,30.48,40.27,7.61,9.6,0.0,0.824,495.5,17.97,4.13,45.74,Moderate
7000,-42.93504934209984,147.3442097681483,Hobart,4,13.38,75.23,31.98,6.68,3.1,3.24,0.523,406.8,2.06,0.0,10.93,Low
7140,-42.624571015387666,146.5598181437876,Hamilton TAS,11,22.77,37.39,38.14,10.0,36.7,0.0,0.214,628.7,17.95,0.0,43.03,Moderate
2650,-35.144713633148385,147.3564160951222,Wagga Wagga,6,14.5,60.66,29.49,4.2,5.4,1.96,0.55,434.1,2.11,0.0,15.53,Low
4380,-28.633150322542484,151.9159382686398,Stanthorpe,3,27.1,39.1,33.79,10.0,3.6,3.06,0.055,427.1,17.7,3.05,37.69,Moderate
2630,-36.39604715818381,148.23188608257905,Jindabyne,4,16.87,21.88,39.87,8.71,3.3,4.46,0.58,566.5,22.82,0.0,27.12,Moderate
6076,-31.854785698968538,116.23005808799915,Mundaring,11,21.86,37.08,46.36,8.74,1.5,10.31,0.862,585.9,18.68,6.34,44.21,Moderate
0800,-12.47242329714957,130.83618901501418,Darwin,10,12.63,70.7,28.14,3.72,8.5,0.0,0.075,479.7,1.2,0.0,11.93,Low
2000,-33.88123135888454,151.22212533453438,Sydney CBD,8,12.61,58.54,33.41,6.47,2.9,2.09,0.333,289.9,3.58,0.0,9.63,Low
4000,-27.45331812047976,153.07340232077618,Brisbane CBD,3,17.83,37.34,24.24,8.79,28.5,0.0,0.525,477.2,9.68,0.0,30.31,Moderate
6000,-31.95732959981433,115.83765123738954,Perth CBD,3,18.44,38.01,22.75,8.97,25.5,0.0,0.219,291.3,9.51,0.0,27.75,Moderate
3000,-37.82385074623535,144.95297771338684,Melbourne CBD,4,10.17,62.55,22.94,3.66,2.7,2.65,0.228,182.5,1.28,0.0,7.59,Low
2000,-33.76637792870601,151.24044257769827,Sydney CBD,1,22.35,37.43,15.26,10.0,4.9,5.54,0.179,593.9,10.35,0.0,28.06,Moderate
4570,-26.199653130703553,152.7148533839393,Gympie,5,13.02,58.24,42.09,7.17,5.7,2.64,0.448,398.3,4.97,0.0,16.41,Low
2480,-28.753064866278965,153.314411046113,Lismore,12,40.06,35.84,43.54,10.0,17.1,0.0,0.396,581.0,38.55,0.0,69.46,High
3820,-38.02974453744272,145.99896254009266,Traralgon,2,33.36,27.74,44.26,9.59,7.0,4.88,0.321,420.9,39.68,7.36,63.89,High
6000,-31.92127050805263,115.76146158384435,Perth CBD,6,9.65,94.38,19.15,6.98,2.9,1.44,0.363,325.1,0.73,0.0,6.53,Low
4380,-28.675786681167907,151.90188303806124,Stanthorpe,9,13.79,24.57,29.03,8.23,28.1,0.0,0.486,582.7,13.75,0.0,24.26,Low
4570,-26.229816959674906,152.62547633285365,Gympie,10,15.01,54.64,40.27,6.42,18.2,0.0,0.372,542.7,5.17,0.0,18.12,Low
7140,-42.740243778136154,146.4857180268535,Hamilton TAS,6,13.73,49.94,27.24,5.79,27.7,0.0,0.392,487.8,3.87,16.68,18.55,Low
4000,-27.32277901210756,153.06692325051898,Brisbane CBD,4,12.69,70.51,31.61,4.62,7.7,0.0,0.437,332.1,1.63,0.0,10.23,Low
4000,-27.483690852659144,153.02042190398123,Brisbane CBD,2,25.04,40.19,26.43,10.0,3.9,0.38,0.219,238.1,13.38,0.0,33.42,Moderate
2480,-28.826479725586747,153.26860073811466,Lismore,11,27.05,35.24,25.51,9.94,56.8,0.0,0.581,548.1,16.53,0.0,50.83,High
3000,-37.79130184077864,144.8719554128747,Melbourne CBD,10,9.16,84.42,10.48,3.4,11.6,0.0,0.262,283.7,0.4,0.0,6.3,Low
3000,-37.750884709626185,145.0289368364366,Melbourne CBD,5,8.72,82.4,11.83,4.52,7.4,0.0,0.073,340.1,0.58,0.0,5.34,Low
2480,-28.88463714044487,153.26371761829725,Lismore,3,19.05,22.01,42.62,10.0,23.3,0.0,0.563,434.2,29.9,0.0,50.52,High
7000,-42.93004941628059,147.3628459323284,Hobart,4,12.71,77.32,33.56,6.48,10.6,0.0,0.445,405.3,1.89,0.0,11.31,Low
5153,-35.076114663870804,138.6977081183554,Cherry Gardens,5,16.3,70.51,35.38,4.66,38.4,0.0,0.209,696.4,2.03,0.0,19.05,Low
2630,-36.47033400535519,148.28210187995228,Jindabyne,12,32.84,18.95,38.66,7.04,21.4,0.0,0.893,668.1,34.13,0.0,76.26,Extreme
2580,-34.70603838268596,149.70168432203974,Goulburn,4,12.23,58.28,47.17,6.15,22.0,0.0,0.025,459.1,4.67,0.0,17.91,Low
